IPA	word
/əˈsʌndɚ/	asunder
/ˈɔnɪŋ/	awning
/ɔː.dɪts/	audits
/bækˈtɪəɹ.ɪ.ə/	bacteria
/ˈbækə(ɹ)/	backer
/ˈɔtoʊˌmeɪt/	automate
/ˌæsəm(p)ˈtɑtɪk/	asymptotic
[atoːms]	atoms
/bɑnd/	band
/bank/	bank
/oʊˈtɝ/	auteur
/bæsk/	bask
/baʁ.be/	barber
/əˈ.tæk/	attack
/barə/	barre
/əˈvɔɪd/	avoid
/ˈbɑŋk/	bank
/a.vɛʁ.sjɔ̃/	aversion
/ˈbalət/	ballot
/ɑɡˈzɪljəɹi/	auxiliary
/ˈbæk.wɑʃ/	backwash
/əˈtɹækt/	attract
/əˈweɪkən/	awaken
/ˈbæŋkɚ/	banker
/ˈɑ.di.oʊ/	audio
/ˌbæɹɪˈkeɪd/	barricade
/bɛz.bɔl/	baseball
/obɛrsjiːnə/	aubergine
/ˈbeɪsɪk(ə)li/	basically
/æt/	at
/ˈɑnɪŋ/	awning
/ˈbɛəfʊt/	barefoot
/bˠɑːl̪ˠ/	ball
/ˈbeɪsɪnz/	basins
/æˈtɹɪbjut/	attribute
[ban]	ban
/ba.lad/	ballade
/bəˈsɑːlt/	basalt
/ˈɔ.θɚ/	author
/ɔɡˈzɪliɛɹi/	auxiliary
/o.dit/	audit
/ˈbæk.laɪt/	backlight
/əˈtækɪŋ/	attacking
/ˈbasɔːlt/	basalt
/aˈtom/	atom
/bætʃ/	bach
/ˈbæk.tʃæt/	backchat
/ɔː.tɘʊˈbaɪ.əˌɡɹæf.ɪk.əl/	autobiographical
/bˠɑːɾˠd̪ˠ/	bard
/ˈbækˌɹest/	backrest
/ɑθɛnˈtɪsɪti/	authenticity
/ˈbeɪbiː.sɪt/	babysit
/ˈbɑri.um/	barium
/ˈəʊ.bə.ʒiːn/	aubergine
/ˈbeɪsˌlaɪnz/	baselines
/ɔːˈspɪʃəs/	auspicious
/ɔːk/	auk
/əˈvɝʒn/	aversion
/bad.min.tɔn/	badminton
/ˈɔ.θɚz/	authors
/bar͈d/	bard
/ˈaw.ɡust/	august
[ʔɓaːn˧˧]	ban
/əˈwɛə/	aware
/ɑt/	at
/əˈwaɪl/	awhile
/ˈbeɪsiz/	bases
/a.tʁɔ.pin/	atropine
/əwˈdi.blə/	audible
/ævɪd/	avid
/ˈbej.kõ/	bacon
/əˈvɔɪdɪd/	avoided
/ɑ/	awe
/o.di/	audit
/ˈɔːnɪŋ/	awning
/ɔːˈθɒɹɪˌteɪtɪv/	authoritative
/ba.dʒe/	badger
/ˌævɚdəˈpɔɪz/	avoirdupois
/bænd/	banned
/atʊp/	atop
/əˈteɪnd/	attained
/beɪɡ/	bag
/ˈau̯(ə)/	awe
/əˈtoʊn/	atone
/bəˈɾons/	barons
/ˈbeɪlɪf/	bailiff
/au̯ˈroː.ra/	aurora
/ˈɔːɹəl/	aural
[a.vid]	avid
/ˈbæ.ɹək/	barrack
/ˌæθɚoʊskləˈɹoʊsəs/	atherosclerosis
/ˈbɑː(ɹ)bəɹəs/	barbarous
/ˈbaː.dər/	bader
/əˈtætʃmənt/	attachment
/a.tɔn/	atone
/ˈævəɹɪs/	avarice
/bəˈnæl/	banal
/ˈbækɡɑmon/	backgammon
/ˈeɪvi.ən/	avian
/ˈbækləs/	backless
/ˈbeɪbi/	baby
/ˈa.un/	awn
/ˈaː.tri.um/	atrium
/éʊ̯ːk/	auk
/ˈbeɪz.əl/	basil
/ˈbækˌsaɪd/	backside
/ˈɔː.ɡjʊ.ɹi/	augury
/əˈθɔɹəti/	authority
/pauŋ̊k/	bank
/ˈɔs.əm/	awesome
[ˈbaɹ]	bar
/ˈbæk.ɡɹaʊnd/	background
/bˠəˈn̪ˠan̪ˠə/	banana
/əˈtækɚ/	attacker
/barˈɡɛi̯n(ə)/	bargain
/əˈtætʃɪz/	attaches
/os.tʁal/	austral
/ˌbæləɹˈiːnə/	ballerina
/ˈbɛə.ɹɪŋ/	baring
/bæks/	backs
/bɑːdʒ/	barge
/ˈbeɪɡəlz/	bagels
/beɪb/	babe
/əˈtɹoʊʃəs/	atrocious
/ɔˈdeɪʃəsli/	audaciously
/o.bɛʁ.ʒin/	aubergine
/ˈbeɪkɪŋ(ɡ)/	baking
/ækst/	axed
/bˠəul̪ˠ/	ball
/baʁ.mɛjd/	barmaid
/ˌbæ.ɹəˈnɛs/	baroness
/beɪld/	baled
/ˈbæl.ʌ.stɹ/	baluster
/bæɡ/	bag
/ˈbeɪsɪn/	basin
/baːdə/	bade
[bɑːz]	base
/ˈbæɹi.ə(ɹ)/	barrier
/əˈvɔɪdɪŋ/	avoiding
/ˈævəlɑːnʃ/	avalanche
/ˈa.vɨ/	ave
/bâr/	bar
/bald/	bald
/bəˈluːnɪŋ/	ballooning
/bæˈleɪ/	ballet
/ˈbeɪsɪz/	bases
/aˈtlan.tik/	atlantic
/ɔːˈtʌmnəl/	autumnal
/bas.kɛt/	baskets
/ˈpase/	base
/bɑ/	bah
/əˈtɛmp.tɪŋ/	attempting
/ˈæv.əˌnjuː/	avenue
/baːr/	bar
/ˈɔːkwəd/	awkward
[aʊ̯tʊmˈnaːl]	autumnal
/ˈbarkər(ə)/	barker
/ˈbeɪsɪŋ/	basing
/bɑld/	bald
/ˈæ.tɹə.fi/	atrophy
/ˈbaptist(ə)/	baptist
/baˈɾons/	barons
/ˌbæɹəˈmetɹɪk/	barometric
/ɔː.dɪˈtɔː.ɹɪ.əm/	auditorium
[ˈbæʃfəɫ]	bashful
/eɪ/	aye
/beɪt/	bait
/bəˈʎa.dəs/	ballades
[ˈɒutomɒtɒ]	automata
/ˈaw.to/	auto
/ˈbæɹəks/	barracks
/ɒnt/	aunt
/bɑː(ɹ)d/	bard
/ɔnt/	aunt
/əˈvɜːt/	avert
/ˈæzɪməθ/	azimuth
/bəˈluːn/	balloon
/ˈæksəl/	axle
[bɑɹn]	barn
/ɔːˈθɒɹəti/	authority
/ɔːˈdæsɪti/	audacity
/beɪn/	bane
/ˈɑu̯dio/	audio
/bǎroːn/	baron
/ˈbɑː.bə/	barber
/bɛəz/	bares
/ˈa.wra/	aura
/ˈbɛɹ.li/	barely
/èʊ̯ːk/	auk
/ˈbækˌslæʃ/	backslash
/ˌætɛˈsteɪʃən/	attestation
/ˈbɛj.zbɔl/	baseball
/bɑː/	bar
/əˈɹɔː.ɹə/	aurora
[ˈbah]	bar
/au̯ˈɡus.tus/	augustus
/bəˈnænə/	banana
/eɪˈtoʊnəl/	atonal
/ˈaːtə/	ate
/ɔːˈdeɪʃəs/	audacious
/ˈbeɪs.bɔːl/	baseball
/a.tɑ̃.sjɔ̃/	attention
/ˈæks.i.əm/	axiom
/o.di.sjɔ̃/	audition
/ˈɑ.θɚ/	author
/ˈba.li/	bale
/əˈtɒm.ɪk/	atomic
/ˈætɹɪbjuːt/	attribute
/ˈbæl.ə.stɹeɪd/	balustrade
/baʁ.bə.ky/	barbecue
/audiˈtoɾ/	auditor
/o.tœʁ/	auteur
/bəˈluːnz/	balloons
/ˈbæntɚ/	banter
[ˈpatn]	barn
/beɪks/	bakes
/ˈbeɪbiz/	babies
/bəˈɹɑːʒ/	barrage
/aks/	axe
/ˈbæŋkə(ɹ)/	banker
/ˈbæn.dʒəʊ/	banjo
/aːt/	at
/ɔˈtɑnəməs/	autonomous
/əˈtɹəʊʃəs/	atrocious
/atˈten.dant/	attendant
/ˈbæŋ(ɡ)ə(ɹ)/	banger
/ˈbæɹəl/	barrel
/oɡ.mɑ̃/	augment
/əˈtɛsts/	attests
/bɔld/	bald
/ˈbɑɹ.bɚ/	barber
/a.tʁi.jɔm/	atrium
/ˈɔː.θə/	author
/ˈbarɛ/	bare
/ˈau̯s.pi.keːs/	auspices
/bæp/	bap
/ˈbæptɪzəm/	baptism
/bant/	band
[ˈbaː˨ʁjɔ˧m]	barium
/ˈa.waj/	away
/av.ny/	avenue
/əˈtɛn.ʃən/	attention
/əˈvɝt/	avert
/ˈbaf(ə)lmənt/	bafflement
/ˈpaːlɪ/	bali
/ba.ʁaʒ/	barrage
/bəˈnɑːl/	banal
/ˈæksəz/	axes
/aks.jal/	axial
/ˈbas(ə)lt/	basalt
/ˈbætʃ.ə.lə(ɹ)/	bachelor
/avəny/	avenue
/ˈbeɪsɔːlt/	basalt
/bɑːk/	bark
[bã˦]	ban
/ˈɔː.di.əʊ/	audio
/bɑː(ɹ)bd/	barbed
/əˈvʌŋkjʊlə/	avuncular
/ɔːkˈsɪli.əɹi/	auxiliary
/əˈtɛn.dəns/	attendance
/bɑːm/	balm
/a.vi.aˈtor/	aviator
/ˈbeɪliːn/	baleen
[baːp]	bap
/ˈɔtoʊ/	auto
/əˈtɛstɪd/	attested
/æʉtʊˈmɑːt/	automat
/o.tɔ.mɔ.bil/	automobile
/ɛt/	ate
[ˈɒkson]	axon
/bɑːrn/	barn
[aːtoːms]	atoms
/ˈbaskɛt/	basket
/bâːn/	ban
/əˈvɜːʃn/	aversion
/ˌævəˈɹɪʃəs/	avaricious
/ˈeɪvɪəɹi/	aviary
/a.θa.ˈle.a/	azalea
/ɔˈstɛɹɪti/	austerity
/bəˈɹɑməɾɚ/	barometer
/baːχ/	bach
/ɔ.ˈθɛn.tɪ.keɪt/	authenticate
/ǎtoːm/	atom
/ˈbɑrbəkju/	barbecue
/ˈbeɪlɪfs/	bailiffs
/ˈbeɪtɪŋ/	baiting
/ˈbɑː(ɹ)liˌkɔː(ɹ)n/	barleycorn
/ˈævəlæntʃ/	avalanche
/bəˈnɑːnəz/	bananas
/ˈbæd.nəs/	badness
/badməntɔn/	badminton
/ba.ɡa.tɛl/	bagatelle
/ˌa.va.ˈlɐ̃.ʃi/	avalanche
/ˈbɑld/	bald
/əˈsʌndə/	asunder
/ˈbændɪdʒ/	bandage
/əˈtɹæktɪd/	attracted
/ˈɔːdɪbl̩/	audible
/ˈbɑːɡən/	bargain
/bɑɹn/	barn
/ɑu̯ˈtøːr/	auteur
/ˈætəmz/	atoms
/ˈɔː.θəz/	authors
/ˈbækˌpɛdəɫ/	backpedal
/ˈætəm/	atom
/baˈnana/	banana
/əˈsaɪləmz/	asylums
/əˈweɪ̯kənɪŋ/	awakening
/əˈtɛstɪŋ/	attesting
/baˈkil.lus/	bacillus
/æ.təlˈjeɪ/	atelier
/bækˈtɪəɹ.ɪəʊˌfeɪdʒ/	bacteriophage
/əˈtɛndənt/	attendant
/ˈau̯tɔ/	auto
/bæɡz/	bags
/auɾoˈɾal/	auroral
/bəˈlɪst.ɪks/	ballistics
/əˈtaɪə(ɹ)/	attire
/ˈa.tlas/	atlas
/bark/	bark
/æθˈlɛt.ɪk/	athletic
/bæʃt/	bashed
/ˈbæɹɪəm/	barium
[ˈbæɡfʊɫ]	bagful
[ba̠.o̞ˈβ̞a̠β̞]	baobab
[bɐːn]	barn
/bəˈnænəz/	bananas
/bækˈsteɪdʒ/	backstage
[baˈɰe.te ]	baguette
/ɔːˈɡʌst/	august
/ˈbeɪ.kən/	bacon
/ɔˈstiɹ/	austere
/ˈbeɪslaɪn/	baseline
/beɪs/	base
/əˈvɜː/	aver
/beɪst/	based
/æ-tɹo-pin/	atropine
/aboˈkado/	avocado
/əˈtɛmpts/	attempts
/ˈbæn.dʒoʊ/	banjo
/ˈaw.tɔ/	auto
/ˈbæs.kɪt.bɔːl/	basketball
/ˈbækɡɑmːon/	backgammon
/bɑːd/	bad
/ˈatəmz/	atoms
/ˈbænɪʃmənt/	banishment
/ˈɔːtəʊˌmæt.ɪk(.ə)li/	automatically
/bəˈloʊni/	baloney
/bɔːnd/	band
/ə.ˈtɹɪ.bju.tɪv/	attributive
/bæŋks/	banks
[bɑːn]	barn
/bɔːlz/	balls
/ˈbɑːɹɡən/	bargain
/ˈævəɹɪd͡ʒ/	average
/ˈbændɪt/	bandit
/əˈtɛmptɪd/	attempted
/ˈat.las/	atlas
/bɛkon/	bacon
[ˈbæb(ə)lə(ɹ)]	babbler
/a.va.ʁis/	avarice
/ˈɔ.ɹaɪ/	awry
/ˈɑu̯rɑ/	aura
/ɔːˈtɒnəməs/	autonomous
/bəˈna.nə/	banana
/ˈak.sis/	axis
/bart/	bart
/ant/	aunt
/æks/	axe
/bɐɾˈmɛ̃/	barman
/ˈbæk.tɹæk/	backtrack
/əˈweɪts/	awaits
/ɔːkˈsɪləɹi/	auxiliary
/ˈbænɪʃt/	banished
/ˈbænd.stænd/	bandstand
/ɔˈɹɔɹəl/	auroral
/əˈzeɪliə/	azalea
/bæmˈbu/	bamboo
/ˈbæŋk.ɹəpt/	bankrupt
/ˈau̯ɡust/	august
/ˈbædʒə/	badger
[ˈævəɹɪd͡ʒ]	average
/bəˈnɑːnə/	banana
/bɑm/	balm
/ˈbækeɪk/	backache
/ˈbæɡ.pɑɪps/	bagpipes
/palː/	ball
/ˈbɑːbɪˌkjuː/	barbecue
/bɑ̃.ʒo/	banjo
/au.ˈxeɾ/	auger
/ˈbɛːfʊtɪd/	barefooted
/au̯ˈto.ma.ton/	automaton
/bæɡd/	bagged
/ˈbeɪəʊbæb/	baobab
/ˈbæ.ɹɪst.ə(ɹ)/	barrister
/o.tɔ.ma.sjɔ̃/	automation
/ˈbɑɹtəɹ/	barter
/aˈtɾjal/	atrial
/ˈbækˌlæʃ/	backlash
/baˈna.na/	banana
/ˈpalːsa/	balsa
/əˈwɛɪt/	await
/ˈeɪvieɪt/	aviate
/beɪkt/	baked
/ba.last/	ballast
/ət/	at
/ˈaʊ̯tɔ/	auto
/banǎːna/	banana
/ˈbɑːɹɪŋ(ɡ)/	barring
/ˈau̯.ra/	aura
/ˈbaːlful/	baleful
/ˈbaːzɛ/	base
/bɔːl/	ball
/bɛɚ/	bare
/ba.ʁɔk/	baroque
[pant]	band
[ˈbeɪsəɫ]	basal
/ˈbabas/	babas
/ˈbænɪʃ/	banish
[bɑʊ̯z]	base
/ˌɑu̯.diˈtoː.ri.ʏm/	auditorium
/ˈætɹɪbjut/	attribute
/ba.ɡɛt/	baguette
/ˈbækˌstɹoʊk/	backstroke
/ɔːˈtɜː/	auteur
/eɪˈtəʊnəl/	atonal
/ˈbeɪkhaʊs/	bakehouse
/ˈaʃe̝/	axe
/beɪbz/	babes
/aˈksi̯aːl/	axial
/ba.de/	bader
/bəˈluːnd/	ballooned
/ˈau̯.tʰor/	author
/ɛaːʰt/	at
/əˈtɛn.juː.eɪt/	attenuate
/ˌbɑ.raːˈky.daː/	barracuda
/bændz/	bands
/ˈba.ze/	base
/bɑɹk/	bark
/ɑvəˈkɑdoʊ/	avocado
/bæd/	bade
/o.di.tɔ.ʁjɔm/	auditorium
/ˈba.ri.um/	barium
/a.tʁi.by.tiv/	attributive
/ba.ˈliʔ/	bali
/bɛd/	bad
/ba.lɑ̃.se/	balancer
/ɔˈtɑnəmi/	autonomy
/əˈvɜː(ɹ)s/	averse
/ˈɔ.di.oʊ/	audio
/aˈsyː.lum/	asylum
/ˈɔːsəmnəs/	awesomeness
/əˈtɛnd/	attend
/bɑːsk/	bask
/əˈtɔm.ɪk/	atomic
/avɡɔst/	august
/ˈɔlɪs/	aweless
/ˌbæˈbuːn/	baboon
/ˈæksiz/	axes
/ˈau̯.di.oː/	audio
/ˈbarman/	barman
/eɪˈsɪmɪtɹi/	asymmetry
/baɾ/	bar
/bæm.ˈbuː.zəl/	bamboozle
/ba.lys.tʁad/	balustrade
/ˈbɑːnəkl̩/	barnacle
/baːdər/	bader
/ˈatlas/	atlas
/ˈbɛɹɪŋ/	baring
/baːskət/	basket
/ɑ.ˈθɛn.tɪk/	authentic
/ˈbækˌspeɪs/	backspace
/ät̪/	at
/beːkən/	bacon
/baːn(ə)/	bane
/ˈbænɪŋ/	banning
[ˈpat.mɪn.tʰɔn]	badminton
/bɑːr/	bar
/ˈɔ.djens/	audience
/ˈætɪtud/	attitude
[bariom]	barium
/ɔːˈtɒmətən/	automaton
/ɑ(ː)nt/	aunt
/ba.ʁa.ky.da/	barracuda
/əkˈsons/	axons
[bɑɾ]	bar
/ɑɡˈzɪliɛɹi/	auxiliary
/ˈbei̯sboːl/	baseball
/bɑŋk/	bank
/ˈbændˌwæɡ.ən/	bandwagon
/ˈbaɡ(ə)piːp(ə)/	bagpipe
/ˈbændɪŋ/	banding
/ˈæʒ(j)ʊə/	azure
/bɑŋ/	bang
/bəˈɹoʊk/	baroque
/æˈtɹɪbjuːt/	attribute
/ɔ/	awe
/ˈbænɪʃɪŋ/	banishing
/a.va.lɑ̃ʃ/	avalanche
/ˈɔspɪs/	auspice
[bɑɹd]	bard
/ba.lɑ̃s/	balance
/ˈbænɪstə(ɹ)/	banister
/a.vja.sjɔ̃/	aviation
/bâːr/	bar
/ˈbɑɹbɪˌkju/	barbecue
/ˈɔːkʃən/	auction
/a.sa.ˈle.a/	azalea
/əˈtɜː(ɹ)ni/	attorney
/ˈeɪθiɪst/	atheist
/ˌbɑː(ɹ)ˈbɪtʃəɹɪt/	barbiturate
/ˌbɛlɪˈkɒsɪti/	bellicosity
/blaːd/	blade
/bɨˈlɪt.əl/	belittle
/beːd/	bed
/beɪd/	bayed
/bât/	bat
/baɪndz/	binds
/bɪˈɡɪnə/	beginner
/ˈbi.lə/	bile
/bi.kə.məˈɾal/	bicameral
/bit̪/	bit
/bɪˈstoʊd/	bestowed
/ˈbiːɪŋz/	beings
[b̥ɛn]	bean
/ˈbaɪ̯sən/	bison
[be̯at]	beat
[pɪ̀k]	big
/ˈbɪləʊ/	billow
/bɪd/	bid
/ˈbætʃɪŋ/	batching
/baɪˈɒlədʒɪ/	biology
/beːɕ/	beige
/biɡl/	beagle
/bɨɾ.mu.ðɐ/	bermuda
/baɪˈɛnɪəl/	biennial
/biɡǎmist/	bigamist
/bɪˈfɔːl/	befall
/blak/	black
/ˈbɛvi/	bevy
[bʲɛ]	be
/ˈbitɹut/	beetroot
/bɛ/	be
/ˈblæɡɚd/	blackguard
/ˌbɛnəˈfɪʃəl/	beneficial
/bəʊz/	beaus
/ˈbɪblɪkəl/	biblical
/bɪˈniːθ/	beneath
/bênd/	bend
[ˈbɒbəɫ]	bauble
/ˈbiːfˌkeɪk/	beefcake
/bəˈnɛfɪsəns/	beneficence
/ˈbɛltʃɪŋ/	belching
/bæt/	bat
/bɛɡ/	beg
/bind/	bind
/ˈbiːnbæɡ/	beanbag
/biːsts/	beasts
/ˈblækli/	blackly
/ˈbɪtn̩/	bitten
/bɪˈsiːt͡ʃ/	beseech
/bɪlz/	bills
/ˈbiː.ə/	beer
/bɪt/	bit
/baɪˈlætəɹəl/	bilateral
/biˈkini/	bikini
/ˈbɪl.i.əs/	bilious
/ˈbaɪsɪkl̩/	bicycle
/ˈbjuɾi/	beauty
/ˈbaɪ.sɛps/	biceps
/ˈbɛlfɹiz/	belfries
/ˈbæθ.ɹuːm/	bathroom
/biːmz/	beams
/biːˈætɪtjuːd/	beatitude
/ˈbiːɪŋ/	being
/beˈɡɑːn/	began
/ˈbætəɹi/	battery
/bjuːts/	beauts
/bitʃ/	bitch
/ˈbivɚ/	beaver
/beː/	bee
/bɪˈdæzl̩/	bedazzle
/bəˈspɪk/	bespeak
/bi.jɛ/	billet
/ˌbaɪəʊˈmedɪkl/	biomedical
/biˈsaɪd/	beside
/ˈbiːtʃɪz/	beaches
/bɪˈɡɹʌdʒ/	begrudge
/bi.lə.təˈɾal/	bilateral
/ˈbevəɹɪdʒ/	beverage
/ˈbɪtəɹ/	bitter
/bɪˈɡɪnz/	begins
/ˈbɪɡ.ə.tɹi/	bigotry
/ˈbɪtə/	bitter
/ɓätʰ/	bat
/ˌbɛn.ɨˈfɪʃ.ɚ.i/	beneficiary
[baθ⁓bæθ]	bath
/bɪˈlɔŋd/	belonged
/ˈbɛltʃɪz/	belches
/ˈbjuːti/	beauty
/bɑː(ɹ)k/	berk
/ˈbit͡ʃ(i)/	bit
/beːʒə/	beige
/bɪtʃ/	bitch
/bəˈzɑɹ/	bazaar
/bɪˈtumən/	bitumen
/bêɡ/	beg
/bɪˈɡɒt.ən/	begotten
/ˈpɛːl/	bel
/beɪt/	bate
/ˈbiːtɪŋ/	beating
/bəˈɹɪli.əm/	beryllium
/bəˈtɹeɪ/	betray
/ˌbaɪoʊˈmedɪkl/	biomedical
/bɛ̃/	ben
/bɛˈrʏlɪɵm/	beryllium
/beːn/	ben
/ˈbate/	bate
/bɪˈwɪldəɹmənt/	bewilderment
/ˈbɛlt/	belt
/benefaɡˈtoɾ/	benefactor
/biˈɡɛt/	beget
/ˈbiːtə/	beta
/ˌbɛlɪˈkɒsəti/	bellicosity
/bɜːθ/	birth
/bɪld/	billed
/ˈbɛ.rɛt/	beret
/bɪˈtoʊ.kən/	betoken
/ɓɛ/	be
/ˈbe.eːs/	bees
/ˈbɜː(ɹ)dˌwɒtʃ.ɪŋ/	birdwatching
/bɝtʃ/	birch
/bɪˈmjuːz/	bemuse
[bɨˈdeɪ]	bidet
/bɑθs/	baths
/beˈat/	beat
/ˈbɪ.tɐ/	bitter
/batˈman/	batman
/ˌbɛ.laːˈdɔ.naː/	belladonna
/bɪt͡ʃ/	bitch
/bɪˈhɑːf/	behalf
/ˈbaɪtɪŋ/	biting
[ben]	ben
/bɛɡz/	begs
/biˈɡæt/	begat
/ˈbiːtnɪk/	beatnik
/ˈbiːbɒp/	bebop
/ˈbiden/	bidden
/ˈbɪədɪd/	bearded
/bɪˈweɪl/	bewail
/bʌɪt/	bite
/ˈbɪmbəʊ/	bimbo
/ˈbɛ.ta/	beta
/bɪə/	bier
/ˈbɛɡɚ/	beggar
/ˈbɛəɹəbəɫ/	bearable
/ˈbætəɹɪŋ(ɡ)/	battering
/bɛlz/	bells
/ˈbɪtːər/	bitter
/ˈbʲidʲer/	biter
/ˈbɛndɚ/	bender
/biːm/	beam
/bɪˈdɛkd/	bedecked
/ˈbɛn.ə.fɪt/	benefit
/ˈbɪtən/	bittern
/bɪˈliːɡəd/	beleaguered
/ˈbeɪtə/	beta
[ˈbɪjou̯]	bijou
/ˈbiːkənz/	beacons
/blɑː/	blah
/bɪˈfoəhænd/	beforehand
/ˈbɛloʊd/	bellowed
/ˈbɪl.jɚdz/	billiards
/bɪˈfɪt.ɪŋ/	befitting
/ᵐbe/	bee
[ˈbɛ]	be
/bɪnd/	bend
/beːt/	bet
/ˈbɪɡɚ/	bigger
/ˈbeɪs.ɪst/	bassist
/bəˈvɛl/	bevel
/bo/	beaux
/bɪˈliːv/	believe
[baːt]	bat
/bǐle/	bile
/blækt/	blacked
/be.neˈfak.tor/	benefactor
/ba/	bats
/bɪˈfoə/	before
/bilateˈɾal/	bilateral
/beːˈryl.li.um/	beryllium
/ˈbɛɹi/	berry
/beɪts/	bates
/ˈbɛɹ.eɪ/	beret
/bɪˈfʌdl/	befuddle
/bʲax/	beach
/bil/	bile
/ˈbɪl.jəs/	bilious
/ˈbɪɡnəs/	bigness
/bəˈlɪdʒ.(ə).ɹənt/	belligerent
/ˈbjut̬ɪfəɫ/	beautiful
/bəs.tiˈons/	bastions
/beɪz/	bays
/bɪˈtwiːn/	between
/bɪˈɹeɪt/	berate
/ˈblækdʒæk/	blackjack
/ˈbɪljənz/	billions
/ˈbɪt͡ʃinəs/	bitchiness
/ˈbile/	bile
[bɑːt̪ʰ]	bath
/biˈʒuː/	bijou
/bɝdz/	birds
/bêta/	beta
/ˈbɪt.jʊ.mɪn/	bitumen
/best/	best
/bleɪmd/	blamed
/bɨʃˈtjaɫ/	bestial
/ˈbɜːdi/	birdie
/bəˈzɑː(ɹ)/	bazaar
[ʔɓɨt̚˧˧]	bit
/ˈbætʃɪz/	batches
/bɛnt/	bent
/bɐːθ/	bath
[bɔːɫk]	baulk
[ˈbɪ˦zmœ˧ð]	bismuth
/ˈbɛdˌsɪt/	bedsit
/ˈpɪntɪŋk/	binding
/ˌbaɪoʊdɑɪˈvɚsəti/	biodiversity
/bleɪdz/	blades
/ˈbaɪɑpsi/	biopsy
/bɛli/	belly
/bi.no.cu.ˈla(ʁ)/	binocular
/bæθs/	baths
/bɪˈlɒŋd/	belonged
/ˈbɛnziːn/	benzene
/ˈblæb.ə(ɹ)/	blabber
/ˈbaɪ̯ɡə/	beige
/baɪˈsɛk.ʃu.əl/	bisexual
/bɛʁ.my.da/	bermuda
/bɛə/	beer
/ˈbaɪndɪŋ/	binding
/bifoˈkal/	bifocal
/ˈbeːn/	ben
/ˈbɛnɪfɪs/	benefice
/ˈbʲi.dɛt/	bidet
/ˈbaɪˌpɑː(ɹ)t.ɪ.zæn/	bipartisan
[bɑːθ]	bath
/ˈblækbeɹi/	blackberry
/bɛ̃.ʒa.mɛ̃/	benjamin
/bǐtseps/	biceps
/bǐɡot/	bigot
/bɪˈkiːni/	bikini
/ˈbɛdɪd/	bedded
/bɪˈfɹɛnd/	befriend
/bɪˈstəʊ/	bestow
/ˈbiːdɪd/	beaded
/ˈbin.ɡo/	bingo
/baɪl/	bile
/bəˈɹɛft/	bereft
/ˈbɪlɪədz/	billiards
/biˈkɔz/	because
/ˈbi.ɚ/	beer
/ˈbe.ta/	beta
/ˈbɛl.oʊz/	bellows
/ba.te/	batter
/bəˈɣɪnnər/	beginner
/ˈpasːte/	baste
/ˈbæsti.ən/	bastion
/bɪˈspəʊk/	bespoke
/ˈbɪtər/	bitter
/ˈbætɪd/	batted
/ˈbiːtʃɪŋ/	beaching
/ˈbɛt/	bet
/bəˈkʌm/	become
/bəˈhi(ː)mɪθ/	behemoth
[ʔɓit̚˧˧]	bit
/baɪdz/	bides
/ˈbɪlɪŋ/	billing
/ˌbaɪ.əʊˌdaɪˈvɜː(ɹ).sɪ.ti/	biodiversity
[ˈb̥iðɐ]	bidder
/bi.o.de.ɡɾa.ˈda.ble/	biodegradable
/ˈbɛdləm/	bedlam
/bəˈtʰiːk/	batik
/biˈjɒnd/	beyond
/bɛʁk/	berk
/bɨn/	been
/bilaˈbjal/	bilabial
/ˈbɑːθɹəʊb/	bathrobe
/ˈbɪfɛl/	befell
/ˈba.tɔn/	baton
/ˈbɛdˌsʌɪd/	bedside
/bɪˈliːf/	belief
/bɛst/	best
/bibl/	bible
/ˈbiːkɚ/	beaker
/ˈbɛləʊ/	bellow
/bleɪm/	blame
/biːps/	beeps
/baɪˈɑlədʒi/	biology
/bəˈtaɪd/	betide
/bɪˈfɔːhænd/	beforehand
/ˈbʲi.t͡sɛps/	biceps
/bi.valv/	bivalve
/ˈbɛdtaɪm/	bedtime
/ˈbɛndɪŋ/	bending
/ˈbaɪvælv/	bivalve
/bæθt/	bathed
/bilˈɟe/	bilge
/ˈbiːdɪŋ/	beading
/ˈbæθɹum/	bathroom
/ˈbɛ.tə/	beta
/bøːn/	been
/bɑtmɑn/	batman
/bɪˈɡæn/	began
/ˈbiːstɹoʊ/	bistro
/bɪˈwɪldəmənt/	bewilderment
/ˈbætəɹ/	batter
/ˈbaɪˌɒnɪks/	bionics
/bɪɡ/	big
/bipolar/	bipolar
/bəˈlɪdʒ.ə.ɹənt/	belligerent
/bɪˈheɪv/	behave
/bɪˈləʊ/	below
/ˈbɛdɪŋ/	bedding
/bəˈɹeɪ/	beret
/ˈbɪlɪt/	billet
/ˈbɛndə/	bender
/biˈtuː.men/	bitumen
/bɪt͡s/	bitch
/ˈbɪnəkəl/	binnacle
/ˈbɛə.skɪn/	bearskin
/bɪˈlɒŋ/	belong
/bɪəd/	beard
/bʲiˈkʲi.ɲi/	bikini
/baɪoʊdəˈɡɹeɪdəbl̩/	biodegradable
/ˈbiːˌhaɪnd/	behind
/ˈbɛkənd/	beckoned
/bet/	bet
/ˈbɛɡɪŋ/	begging
/bip/	beep
/bəˈnɛf.ə.sənt/	beneficent
/ˈbi.sɛps/	biceps
/bəˈfal/	befall
/bi.ki.ni/	bikini
